name,url,power,value 
Berserker (Primitive) (Earth-616),/wiki/Berserker_(Primitive)_(Earth-616),Durability,Superhuman
Beta Ray Bill (Earth-616),/wiki/Beta_Ray_Bill_(Earth-616),Durability,Superhuman
Bethany Cabe (Earth-616),/wiki/Bethany_Cabe_(Earth-616),Durability,Superhuman
Betilakk (Earth-616),/wiki/Betilakk_(Earth-616),Durability,Superhuman
Bi-Beast (Earth-616),/wiki/Bi-Beast_(Earth-616),Durability,Superhuman
Black Axe (Earth-616),/wiki/Black_Axe_(Earth-616),Durability,Superhuman
Black Brigade (Earth-616),/wiki/Black_Brigade_(Earth-616),Durability,Superhuman
Blastaar (Earth-616),/wiki/Blastaar_(Earth-616),Durability,Superhuman
Bloodscream (Earth-616),/wiki/Bloodscream_(Earth-616),Durability,Superhuman
Bolivar Trask (Earth-616),/wiki/Bolivar_Trask_(Earth-616),Durability,Superhuman
Bor Burison (Earth-616),/wiki/Bor_Burison_(Earth-616),Durability,Superhuman
Boris Bullski (Earth-616),/wiki/Boris_Bullski_(Earth-616),Durability,Superhuman
Braggadoom (Earth-616),/wiki/Braggadoom_(Earth-616),Durability,Superhuman
Bran Bardic (Earth-70518),/wiki/Bran_Bardic_(Earth-70518),Durability,Superhuman
Bran Braddock (Earth-2122),/wiki/Bran_Braddock_(Earth-2122),Durability,Superhuman
Brian Braddock (Earth-616),/wiki/Brian_Braddock_(Earth-616),Durability,Superhuman
Brian Braddock (Earth-1610),/wiki/Brian_Braddock_(Earth-1610),Durability,Superhuman
Brock Jones (Earth-616),/wiki/Brock_Jones_(Earth-616),Durability,Superhuman
Bruce Banner (Earth-1610),/wiki/Bruce_Banner_(Earth-1610),Durability,Superhuman
Buri (Earth-616),/wiki/Buri_(Earth-616),Durability,Superhuman
Caiera (Earth-616),/wiki/Caiera_(Earth-616),Durability,Superhuman
Cairbre (Earth-616),/wiki/Cairbre_(Earth-616),Durability,Superhuman
Caldwell Rozza (Earth-616),/wiki/Caldwell_Rozza_(Earth-616),Durability,Superhuman
Calvin Rankin (Earth-12),/wiki/Calvin_Rankin_(Earth-12),Durability,Superhuman
Carl Denti (Earth-616),/wiki/Carl_Denti_(Earth-616),Durability,Superhuman
Carol Danvers (Earth-616),/wiki/Carol_Danvers_(Earth-616),Durability,Superhuman
Celeste Cuckoo (Earth-616),/wiki/Celeste_Cuckoo_(Earth-616),Durability,Superhuman
Centurious (Earth-616),/wiki/Centurious_(Earth-616),Durability,Superhuman
Cephalus (Earth-616),/wiki/Cephalus_(Earth-616),Durability,Superhuman
Cerberus (Earth-616),/wiki/Cerberus_(Earth-616),Durability,Superhuman
Cessily Kincaid (Earth-616),/wiki/Cessily_Kincaid_(Earth-616),Durability,Superhuman
Ch'od (Earth-616),/wiki/Ch%27od_(Earth-616),Durability,Superhuman
Ch'vayre (Earth-4935),/wiki/Ch%27vayre_(Earth-4935),Durability,Superhuman
Charles Weiderman (Earth-616),/wiki/Charles_Weiderman_(Earth-616),Durability,Superhuman
Chen Lu (Earth-616),/wiki/Chen_Lu_(Earth-616),Durability,Superhuman
Chester Weems (Earth-80360),/wiki/Chester_Weems_(Earth-80360),Durability,Superhuman
Christian Cord (Earth-616),/wiki/Christian_Cord_(Earth-616),Durability,Superhuman
Clayton Wilson (Earth-616),/wiki/Clayton_Wilson_(Earth-616),Durability,Superhuman
Clyde Wyncham Jr. (Earth-807128),/wiki/Clyde_Wyncham_Jr._(Earth-807128),Durability,Superhuman
Colossus (Super Computer) (Earth-60672),/wiki/Colossus_(Super_Computer)_(Earth-60672),Durability,Superhuman
Comte de Saint Germain (Earth-616),/wiki/Comte_de_Saint_Germain_(Earth-616),Durability,Superhuman
Cronus (Earth-616),/wiki/Cronus_(Earth-616),Durability,Superhuman
Cru (Earth-616),/wiki/Cru_(Earth-616),Durability,Superhuman
Crule (Earth-616),/wiki/Crule_(Earth-616),Durability,Superhuman
Danger (Earth-616),/wiki/Danger_(Earth-616),Durability,Superhuman
Daniel Jermain (Earth-616),/wiki/Daniel_Jermain_(Earth-616),Durability,Superhuman
Daniel Rose (Earth-616),/wiki/Daniel_Rose_(Earth-616),Durability,Superhuman
Dargo Ktor (Earth-8710),/wiki/Dargo_Ktor_(Earth-8710),Durability,Superhuman
Darren Cross (Earth-616),/wiki/Darren_Cross_(Earth-616),Durability,Superhuman
Daydream (Earth-616),/wiki/Daydream_(Earth-616),Durability,Superhuman
Death Wreck (Minion) (Earth-8410),/wiki/Death_Wreck_(Minion)_(Earth-8410),Durability,Superhuman
Death's Head (Styrakos),/wiki/Death%27s_Head_(Styrakos),Durability,Superhuman
Delilah Dearborn (Earth-616),/wiki/Delilah_Dearborn_(Earth-616),Durability,Superhuman
Desak Sterixian (Earth-616),/wiki/Desak_Sterixian_(Earth-616),Durability,Superhuman
Desmond Pitt (Earth-616),/wiki/Desmond_Pitt_(Earth-616),Durability,Superhuman
Dionysus Acratophorus (Earth-616),/wiki/Dionysus_Acratophorus_(Earth-616),Durability,Superhuman
Dirk Garthwaite (Earth-616),/wiki/Dirk_Garthwaite_(Earth-616),Durability,Superhuman
Douglas Carmody (Earth-616),/wiki/Douglas_Carmody_(Earth-616),Durability,Superhuman
Draconus (Earth-616),/wiki/Draconus_(Earth-616),Durability,Superhuman
Dreadface (Earth-616),/wiki/Dreadface_(Earth-616),Durability,Superhuman
Dreamqueen (Earth-616),/wiki/Dreamqueen_(Earth-616),Durability,Superhuman
Droom (Earth-616),/wiki/Droom_(Earth-616),Durability,Superhuman
Durok (Earth-616),/wiki/Durok_(Earth-616),Durability,Superhuman
Edward Brock (Earth-616),/wiki/Edward_Brock_(Earth-616),Durability,Superhuman
Edward Cobert (Earth-616),/wiki/Edward_Cobert_(Earth-616),Durability,Superhuman
Edward March (Earth-616),/wiki/Edward_March_(Earth-616),Durability,Superhuman
Eimin (Earth-616),/wiki/Eimin_(Earth-616),Durability,Superhuman
Electro (Robot) (Earth-616),/wiki/Electro_(Robot)_(Earth-616),Durability,Superhuman
Elektro (Earth-616),/wiki/Elektro_(Earth-616),Durability,Superhuman
Eliot Franklin (Clown) (Earth-616),/wiki/Eliot_Franklin_(Clown)_(Earth-616),Durability,Superhuman
Eliphas (Earth-616),/wiki/Eliphas_(Earth-616),Durability,Superhuman
Elizabeth Bondi (Earth-616),/wiki/Elizabeth_Bondi_(Earth-616),Durability,Superhuman
Elizabeth Braddock (Earth-616),/wiki/Elizabeth_Braddock_(Earth-616),Durability,Superhuman
Elizabeth Ross (Earth-616),/wiki/Elizabeth_Ross_(Earth-616),Durability,Superhuman
Emil Blonsky (Earth-616),/wiki/Emil_Blonsky_(Earth-616),Durability,Superhuman
En Sabah Nur (Earth-616),/wiki/En_Sabah_Nur_(Earth-616),Durability,Superhuman
Enmity (Earth-616),/wiki/Enmity_(Earth-616),Durability,Superhuman
Eochaid Ollathair (Earth-616),/wiki/Eochaid_Ollathair_(Earth-616),Durability,Superhuman
Epoch (Earth-616),/wiki/Epoch_(Earth-616),Durability,Superhuman
Eric Masterson (Earth-616),/wiki/Eric_Masterson_(Earth-616),Durability,Superhuman
Eric O'Grady (Earth-616),/wiki/Eric_O%27Grady_(Earth-616),Durability,Superhuman
Erik Lehnsherr (Earth-295),/wiki/Erik_Lehnsherr_(Earth-295),Durability,Superhuman
Ernest St. Ives (Earth-616),/wiki/Ernest_St._Ives_(Earth-616),Durability,Superhuman
Eshu (Earth-616),/wiki/Eshu_(Earth-616),Durability,Superhuman
Esme Cuckoo (Earth-616),/wiki/Esme_Cuckoo_(Earth-616),Durability,Superhuman
Ethan Edwards (Earth-616),/wiki/Ethan_Edwards_(Earth-616),Durability,Superhuman
Eugene Thompson (Earth-616),/wiki/Eugene_Thompson_(Earth-616),Durability,Superhuman
Fafnir (Nastrond) (Earth-616),/wiki/Fafnir_(Nastrond)_(Earth-616),Durability,Superhuman
Fallen One (Herald) (Earth-616),/wiki/Fallen_One_(Herald)_(Earth-616),Durability,Superhuman
Farouk Al-Fasaud (Earth-616),/wiki/Farouk_Al-Fasaud_(Earth-616),Durability,Superhuman
Fat Cobra (Earth-616),/wiki/Fat_Cobra_(Earth-616),Durability,Superhuman
Fin Fang Foom (Earth-616),/wiki/Fin_Fang_Foom_(Earth-616),Durability,Superhuman
Flavius Scollio (Earth-616),/wiki/Flavius_Scollio_(Earth-616),Durability,Superhuman
Fletcher Traynor (Earth-616),/wiki/Fletcher_Traynor_(Earth-616),Durability,Superhuman
Francis Fanny (Earth-616),/wiki/Francis_Fanny_(Earth-616),Durability,Superhuman
Frank Johnson (Earth-616),/wiki/Frank_Johnson_(Earth-616),Durability,Superhuman
Frank Skorina (Earth-616),/wiki/Frank_Skorina_(Earth-616),Durability,Superhuman
Frankie Raye (Earth-616),/wiki/Frankie_Raye_(Earth-616),Durability,Superhuman
Franklin Hall (Earth-616),/wiki/Franklin_Hall_(Earth-616),Durability,Superhuman
Franklin Richards (Earth-6311),/wiki/Franklin_Richards_(Earth-6311),Durability,Superhuman
Frederick Dukes (Earth-616),/wiki/Frederick_Dukes_(Earth-616),Durability,Superhuman
Freyja Freyrdottir (Earth-616),/wiki/Freyja_Freyrdottir_(Earth-616),Durability,Superhuman
Fully Automated Unit of Structural Technology (Earth-616),/wiki/Fully_Automated_Unit_of_Structural_Technology_(Earth-616),Durability,Superhuman
Gabriel Lan (Earth-616),/wiki/Gabriel_Lan_(Earth-616),Durability,Superhuman
Gabriel Summers (Earth-616),/wiki/Gabriel_Summers_(Earth-616),Durability,Superhuman
Galaxy Master (Earth-616),/wiki/Galaxy_Master_(Earth-616),Durability,Superhuman
Gallowglass (Earth-1610),/wiki/Gallowglass_(Earth-1610),Durability,Superhuman
Ganymede (Alien) (Earth-616),/wiki/Ganymede_(Alien)_(Earth-616),Durability,Superhuman
Gaunt (Earth-29283),/wiki/Gaunt_(Earth-29283),Durability,Superhuman
Gennady Gavrilov (Earth-616),/wiki/Gennady_Gavrilov_(Earth-616),Durability,Superhuman
Gh'Ree and R'Hos Blood (Earth-616),/wiki/Gh%27Ree_and_R%27Hos_Blood_(Earth-616),Durability,Superhuman
Gitche Manitou (Earth-616),/wiki/Gitche_Manitou_(Earth-616),Durability,Superhuman
Godseye (Earth-616),/wiki/Godseye_(Earth-616),Durability,Superhuman
Godstorm (Earth-616),/wiki/Godstorm_(Earth-616),Durability,Superhuman
Gog (Tsiln) (Earth-616),/wiki/Gog_(Tsiln)_(Earth-616),Durability,Superhuman
Golem (Statue) (Earth-616),/wiki/Golem_(Statue)_(Earth-616),Durability,Superhuman
Googam (Earth-616),/wiki/Googam_(Earth-616),Durability,Superhuman
Gormuu (Earth-616),/wiki/Gormuu_(Earth-616),Durability,Superhuman
Gray Dolman (Earth-616),/wiki/Gray_Dolman_(Earth-616),Durability,Superhuman
Great One (Earth-616),/wiki/Great_One_(Earth-616),Durability,Superhuman
Gregory Herd (Earth-616),/wiki/Gregory_Herd_(Earth-616),Durability,Superhuman
Grendel (Symbiote) (Earth-616),/wiki/Grendel_(Symbiote)_(Earth-616),Durability,Superhuman
Grom (Earth-616),/wiki/Grom_(Earth-616),Durability,Superhuman
Grottu (Earth-616),/wiki/Grottu_(Earth-616),Durability,Superhuman
Growing Man (Earth-6311),/wiki/Growing_Man_(Earth-6311),Durability,Superhuman
Gunther Bain (Earth-616),/wiki/Gunther_Bain_(Earth-616),Durability,Superhuman
Hadad (Earth-616),/wiki/Hadad_(Earth-616),Durability,Superhuman
Halphas (Earth-616),/wiki/Halphas_(Earth-616),Durability,Superhuman
Haokah (Earth-616),/wiki/Haokah_(Earth-616),Durability,Superhuman
Harek Korgon (Earth-616),/wiki/Harek_Korgon_(Earth-616),Durability,Superhuman
Harrow (Earth-616),/wiki/Harrow_(Earth-616),Durability,Superhuman
Harvester (Earth-616),/wiki/Harvester_(Earth-616),Durability,Superhuman
Harvey Schlemerman (Earth-616),/wiki/Harvey_Schlemerman_(Earth-616),Durability,Superhuman
Hathor-Sekhmet (Earth-616),/wiki/Hathor-Sekhmet_(Earth-616),Durability,Superhuman
Hecate (Earth-616),/wiki/Hecate_(Earth-616),Durability,Superhuman
Hemingway (Earth-616),/wiki/Hemingway_(Earth-616),Durability,Superhuman
Hephaestus Aetnaeus (Earth-616),/wiki/Hephaestus_Aetnaeus_(Earth-616),Durability,Superhuman
Hercules Panhellenios (Earth-616),/wiki/Hercules_Panhellenios_(Earth-616),Durability,Superhuman
Hi-Vo (Earth-616),/wiki/Hi-Vo_(Earth-616),Durability,Superhuman
Hippolyta (Earth-616),/wiki/Hippolyta_(Earth-616),Durability,Superhuman
Hiro-Kala (Earth-616),/wiki/Hiro-Kala_(Earth-616),Durability,Superhuman
Ho Yinsen (Earth-616),/wiki/Ho_Yinsen_(Earth-616),Durability,Superhuman
Horde (Alien Mutant) (Earth-616),/wiki/Horde_(Alien_Mutant)_(Earth-616),Durability,Superhuman
Horus (Deity) (Earth-616),/wiki/Horus_(Deity)_(Earth-616),Durability,Superhuman
Hrinmeer (Earth-616),/wiki/Hrinmeer_(Earth-616),Durability,Superhuman
Hyperion (Grandmaster's Creation) (Earth-616),/wiki/Hyperion_(Grandmaster%27s_Creation)_(Earth-616),Durability,Superhuman
Impossible Man (Earth-616),/wiki/Impossible_Man_(Earth-616),Durability,Superhuman
Inanna (Earth-616),/wiki/Inanna_(Earth-616),Durability,Superhuman
Inheritor (Earth-616),/wiki/Inheritor_(Earth-616),Durability,Superhuman
Irma Cuckoo (Earth-616),/wiki/Irma_Cuckoo_(Earth-616),Durability,Superhuman
Ixar (Earth-616),/wiki/Ixar_(Earth-616),Durability,Superhuman
Izanagi-No-Mikoto (Earth-616),/wiki/Izanagi-No-Mikoto_(Earth-616),Durability,Superhuman
Jack Taggert (Earth-616),/wiki/Jack_Taggert_(Earth-616),Durability,Superhuman
Jackie Lukus (Earth-616),/wiki/Jackie_Lukus_(Earth-616),Durability,Superhuman
Jackson Arvad (Earth-616),/wiki/Jackson_Arvad_(Earth-616),Durability,Superhuman
Jaine Cutter (Earth-616),/wiki/Jaine_Cutter_(Earth-616),Durability,Superhuman
James Braddock Jr. (Earth-616),/wiki/James_Braddock_Jr._(Earth-616),Durability,Superhuman
James Marks (Earth-616),/wiki/James_Marks_(Earth-616),Durability,Superhuman
James Rhodes (Earth-616),/wiki/James_Rhodes_(Earth-616),Durability,Superhuman
Jane Foster (Earth-616),/wiki/Jane_Foster_(Earth-616),Durability,Superhuman
Janus Tepes (Earth-616),/wiki/Janus_Tepes_(Earth-616),Durability,Superhuman
Jared Corbo (Earth-616),/wiki/Jared_Corbo_(Earth-616),Durability,Superhuman
Jean-Pierre Beaubier (Earth-616),/wiki/Jean-Pierre_Beaubier_(Earth-616),Durability,Superhuman
Jefferson Archer (Earth-616),/wiki/Jefferson_Archer_(Earth-616),Durability,Superhuman
Jennifer Walters (Earth-616),/wiki/Jennifer_Walters_(Earth-616),Durability,Superhuman
Jennifer Walters (Earth-30847),/wiki/Jennifer_Walters_(Earth-30847),Durability,Superhuman
Jesse Black Crow (Earth-616),/wiki/Jesse_Black_Crow_(Earth-616),Durability,Superhuman
Joanna Cargill (Earth-616),/wiki/Joanna_Cargill_(Earth-616),Durability,Superhuman
Jocasta Pym (Earth-616),/wiki/Jocasta_Pym_(Earth-616),Durability,Superhuman
John Eisenhart (Earth-928),/wiki/John_Eisenhart_(Earth-928),Durability,Superhuman
John Lopez (Earth-616),/wiki/John_Lopez_(Earth-616),Durability,Superhuman
John Proudstar (Earth-1100),/wiki/John_Proudstar_(Earth-1100),Durability,Superhuman
Jonas (Earth-616),/wiki/Jonas_(Earth-616),Durability,Superhuman
Jonathan Hart (Earth-616),/wiki/Jonathan_Hart_(Earth-616),Durability,Superhuman
Jonathan Storm (Earth-616),/wiki/Jonathan_Storm_(Earth-616),Durability,Superhuman
Jonathan Tremont (Earth-616),/wiki/Jonathan_Tremont_(Earth-616),Durability,Superhuman
Jonothon Starsmore (Earth-616),/wiki/Jonothon_Starsmore_(Earth-616),Durability,Superhuman
Joost van Straaten (Earth-616),/wiki/Joost_van_Straaten_(Earth-616),Durability,Superhuman
Jormungand (Earth-616),/wiki/Jormungand_(Earth-616),Durability,Superhuman
Joshua Farkas (Earth-616),/wiki/Joshua_Farkas_(Earth-616),Durability,Superhuman
Jubilation Lee (Earth-616),/wiki/Jubilation_Lee_(Earth-616),Durability,Superhuman
Julia Koenig (Earth-616),/wiki/Julia_Koenig_(Earth-616),Durability,Superhuman
Julie Power (Earth-616),/wiki/Julie_Power_(Earth-616),Durability,Superhuman
Justice Peace (Earth-869371),/wiki/Justice_Peace_(Earth-869371),Durability,Superhuman
Karla Sofen (Earth-616),/wiki/Karla_Sofen_(Earth-616),Durability,Superhuman
Karnilla (Earth-616),/wiki/Karnilla_(Earth-616),Durability,Superhuman
Katherine Pryde (Earth-811),/wiki/Katherine_Pryde_(Earth-811),Durability,Superhuman
Kevin Leonardo (Earth-616),/wiki/Kevin_Leonardo_(Earth-616),Durability,Superhuman
Kevin Masterson (Earth-616),/wiki/Kevin_Masterson_(Earth-616),Durability,Superhuman
Khonshu (Earth-616),/wiki/Khonshu_(Earth-616),Durability,Superhuman
Kimura (Earth-616),/wiki/Kimura_(Earth-616),Durability,Superhuman
Kinji Obatu (Earth-616),/wiki/Kinji_Obatu_(Earth-616),Durability,Superhuman
Kl'rt (Earth-616),/wiki/Kl%27rt_(Earth-616),Durability,Superhuman
Kl'rt (Earth-30847),/wiki/Kl%27rt_(Earth-30847),Durability,Superhuman
Klaatu (Earth-616),/wiki/Klaatu_(Earth-616),Durability,Superhuman
Kondrati Topolov (Earth-616),/wiki/Kondrati_Topolov_(Earth-616),Durability,Superhuman
Krakoa (Earth-616),/wiki/Krakoa_(Earth-616),Durability,Superhuman
Kristoff Vernard (Earth-616),/wiki/Kristoff_Vernard_(Earth-616),Durability,Superhuman
Kthara (Earth-616),/wiki/Kthara_(Earth-616),Durability,Superhuman
Kukulkán (Ahau) (Earth-616),/wiki/Kukulk%C3%A1n_(Ahau)_(Earth-616),Durability,Superhuman
Lawrence Chesney (Earth-616),/wiki/Lawrence_Chesney_(Earth-616),Durability,Superhuman
Lee Price (Earth-616),/wiki/Lee_Price_(Earth-616),Durability,Superhuman
Leir (Earth-616),/wiki/Leir_(Earth-616),Durability,Superhuman
Lemar Hoskins (Earth-616),/wiki/Lemar_Hoskins_(Earth-616),Durability,Superhuman
Leonard Samson (Earth-616),/wiki/Leonard_Samson_(Earth-616),Durability,Superhuman
Lilith (Earth-616),/wiki/Lilith_(Earth-616),Durability,Superhuman
Lilith Drake (Earth-616),/wiki/Lilith_Drake_(Earth-616),Durability,Superhuman
Lillian Crawley (Earth-616),/wiki/Lillian_Crawley_(Earth-616),Durability,Superhuman
Linda McQuillan (Earth-238),/wiki/Linda_McQuillan_(Earth-238),Durability,Superhuman
Lionel Jeffries (Earth-616),/wiki/Lionel_Jeffries_(Earth-616),Durability,Superhuman
Living Brain (Earth-616),/wiki/Living_Brain_(Earth-616),Durability,Superhuman
Llan (Earth-616),/wiki/Llan_(Earth-616),Durability,Superhuman
Lloyd Bloch (Earth-616),/wiki/Lloyd_Bloch_(Earth-616),Durability,Superhuman
Llyra Morris (Earth-616),/wiki/Llyra_Morris_(Earth-616),Durability,Superhuman
Loki Laufeyson (Ikol) (Earth-616),/wiki/Loki_Laufeyson_(Ikol)_(Earth-616),Durability,Superhuman
Loki Laufeyson (Kid Loki) (Earth-616),/wiki/Loki_Laufeyson_(Kid_Loki)_(Earth-616),Durability,Superhuman
Loki Odinson (Earth-1610),/wiki/Loki_Odinson_(Earth-1610),Durability,Superhuman
Lorelei (Earth-616),/wiki/Lorelei_(Earth-616),Durability,Superhuman
Lucas Bishop (Earth-2107),/wiki/Lucas_Bishop_(Earth-2107),Durability,Superhuman
Luchino Nefaria (Earth-616),/wiki/Luchino_Nefaria_(Earth-616),Durability,Superhuman
Lyra (Earth-8009),/wiki/Lyra_(Earth-8009),Durability,Superhuman
M'Nai (Earth-616),/wiki/M%27Nai_(Earth-616),Durability,Superhuman
Madcap (Earth-616),/wiki/Madcap_(Earth-616),Durability,Superhuman
Madison Jeffries (Earth-616),/wiki/Madison_Jeffries_(Earth-616),Durability,Superhuman
Magar (Earth-616),/wiki/Magar_(Earth-616),Durability,Superhuman
Magnus (Sorcerer) (Earth-616),/wiki/Magnus_(Sorcerer)_(Earth-616),Durability,Superhuman
Mahkizmo (Earth-74101),/wiki/Mahkizmo_(Earth-74101),Durability,Superhuman
Malekith (Earth-616),/wiki/Malekith_(Earth-616),Durability,Superhuman
Manfred Haller (Earth-616),/wiki/Manfred_Haller_(Earth-616),Durability,Superhuman
Manphibian (Earth-616),/wiki/Manphibian_(Earth-616),Durability,Superhuman
Manticore (Criminal) (Earth-616),/wiki/Manticore_(Criminal)_(Earth-616),Durability,Superhuman
Marcus Daniels (Earth-616),/wiki/Marcus_Daniels_(Earth-616),Durability,Superhuman
Margali Szardos (Earth-616),/wiki/Margali_Szardos_(Earth-616),Durability,Superhuman
Marie Laveau (Earth-616),/wiki/Marie_Laveau_(Earth-616),Durability,Superhuman
Mark Hallett (Earth-616),/wiki/Mark_Hallett_(Earth-616),Durability,Superhuman
Mark Todd (Earth-616),/wiki/Mark_Todd_(Earth-616),Durability,Superhuman
Marrina Smallwood (Earth-616),/wiki/Marrina_Smallwood_(Earth-616),Durability,Superhuman
Marsha Rosenberg (Earth-616),/wiki/Marsha_Rosenberg_(Earth-616),Durability,Superhuman
Marshall Stone III (Earth-616),/wiki/Marshall_Stone_III_(Earth-616),Durability,Superhuman
Martha Gomes (Earth-616),/wiki/Martha_Gomes_(Earth-616),Durability,Superhuman
Martin Preston (Earth-616),/wiki/Martin_Preston_(Earth-616),Durability,Superhuman
Max Eisenhardt (Earth-50701),/wiki/Max_Eisenhardt_(Earth-50701),Durability,Superhuman
Maximus Jensen (Earth-616),/wiki/Maximus_Jensen_(Earth-616),Durability,Superhuman
Meggan Puceanu (Earth-616),/wiki/Meggan_Puceanu_(Earth-616),Durability,Superhuman
Mekara (Earth-616),/wiki/Mekara_(Earth-616),Durability,Superhuman
Melissa Gold (Earth-616),/wiki/Melissa_Gold_(Earth-616),Durability,Superhuman
Mephista (Earth-616),/wiki/Mephista_(Earth-616),Durability,Superhuman
Meranno (Earth-616),/wiki/Meranno_(Earth-616),Durability,Superhuman
Merlyn (Otherworld),/wiki/Merlyn_(Otherworld),Durability,Superhuman
Meryet Karim (Earth-616),/wiki/Meryet_Karim_(Earth-616),Durability,Superhuman
Michael Baer (Earth-616),/wiki/Michael_Baer_(Earth-616),Durability,Superhuman
Michael Collins (Earth-616),/wiki/Michael_Collins_(Earth-616),Durability,Superhuman
